ticker,n_days,coverage,kept
FBCG,252,1.0,True
FBCV,252,1.0,True
FBDC,189,0.75,False
FBIN,252,1.0,True
FBIO,252,1.0,True
FBIZ,252,1.0,True
FBK,252,1.0,True
FBL,252,1.0,True
FBLA,252,1.0,True
FBLG,252,1.0,True
FBNC,252,1.0,True
FBND,252,1.0,True
FBP,252,1.0,True
FBRT,252,1.0,True
FBT,252,1.0,True
FBTC,252,1.0,True
FBUF,252,1.0,True
FBY,252,1.0,True
FBYD,252,1.0,True
FC,252,1.0,True
FCA,252,1.0,True
FCAL,252,1.0,True
FCAP,252,1.0,True
FCBC,252,1.0,True
FCCO,252,1.0,True
FCEF,252,1.0,True
FCEL,252,1.0,True
FCF,252,1.0,True
FCFS,252,1.0,True
FCG,252,1.0,True
FCN,252,1.0,True
FCNCA,252,1.0,True
FCOM,252,1.0,True
FCOR,252,1.0,True
FCPI,252,1.0,True
FCPT,252,1.0,True
FCTR,252,1.0,True
FCVT,252,1.0,True
FCX,252,1.0,True
FDBC,252,1.0,True
FDD,252,1.0,True
FDEC,252,1.0,True
FDEM,252,1.0,True
FDEV,252,1.0,True
FDG,252,1.0,True
FDHY,252,1.0,True
FDIF,252,1.0,True
FDIG,252,1.0,True
FDIQ,252,1.0,True
FDIS,252,1.0,True
FDL,252,1.0,True
FDLO,252,1.0,True
FDLS,252,1.0,True
FDM,252,1.0,True
FDMO,252,1.0,True
FDMT,252,1.0,True
FDN,252,1.0,True
FDNI,252,1.0,True
FDRR,252,1.0,True
FDS,252,1.0,True
FDSB,252,1.0,True
FDT,252,1.0,True
FDTX,252,1.0,True
FDUS,252,1.0,True
FDV,252,1.0,True
FDVV,252,1.0,True
FDX,252,1.0,True
FE,252,1.0,True
FEAC,252,1.0,True
FEAM,252,1.0,True
FEBM,252,1.0,True
FEBT,252,1.0,True
FEBW,252,1.0,True
FEGE,252,1.0,True
FEIG,252,1.0,True
FEIM,252,1.0,True
FELC,252,1.0,True
FELE,252,1.0,True
FELG,252,1.0,True
FELV,252,1.0,True
FEM,252,1.0,True
FEMB,252,1.0,True
FEMS,252,1.0,True
FENC,252,1.0,True
FENI,252,1.0,True
FENY,252,1.0,True
FEOE,252,1.0,True
FEP,252,1.0,True
FEPI,252,1.0,True
FERG,252,1.0,True
FESM,252,1.0,True
FET,252,1.0,True
FETH,252,1.0,True
FEUZ,252,1.0,True
FEX,252,1.0,True
FEZ,252,1.0,True
FF,252,1.0,True
FFA,252,1.0,True
FFBC,252,1.0,True
FFEB,252,1.0,True
FFIN,252,1.0,True
FFIV,252,1.0,True
FFLC,252,1.0,True
FFLG,252,1.0,True
FFOG,252,1.0,True
FFSM,252,1.0,True
FG,252,1.0,True
FGBI,252,1.0,True
FGD,252,1.0,True
FGDL,252,1.0,True
FGM,252,1.0,True
FGNX,252,1.0,True
FHB,252,1.0,True
FHDG,252,1.0,True
FHEQ,252,1.0,True
FHI,252,1.0,True
FHLC,252,1.0,True
FHN,252,1.0,True
FHTX,252,1.0,True
FHYS,252,1.0,True
FIAT,252,1.0,True
FIBK,252,1.0,True
FICO,252,1.0,True
FICS,252,1.0,True
FID,252,1.0,True
FIDI,252,1.0,True
FIDU,252,1.0,True
FIG,167,0.6626984126984127,False
FIGB,252,1.0,True
FIGR,138,0.5476190476190477,False
FIGS,252,1.0,True
FIIG,252,1.0,True
FINS,252,1.0,True
FINT,252,1.0,True
FINV,252,1.0,True
FINW,252,1.0,True
FINX,252,1.0,True
FIP,252,1.0,True
FIRY,252,1.0,True
FIS,252,1.0,True
FISI,252,1.0,True
FISR,252,1.0,True
FISV,252,1.0,True
FITB,252,1.0,True
FITE,252,1.0,True
FIVA,252,1.0,True
FIVE,252,1.0,True
FIVN,252,1.0,True
FIW,252,1.0,True
FIX,252,1.0,True
FIXD,252,1.0,True
FIXT,198,0.7857142857142857,False
FIZZ,252,1.0,True
FJAN,252,1.0,True
FJET,69,0.27380952380952384,False
FJP,252,1.0,True
FJUL,252,1.0,True
FJUN,252,1.0,True
FKU,252,1.0,True
FKWL,252,1.0,True
FL8,0,0.0,False
FLBL,252,1.0,True
FLBR,252,1.0,True
FLC,252,1.0,True
FLCA,252,1.0,True
FLCB,252,1.0,True
FLCC,252,1.0,True
FLCG,252,1.0,True
FLCH,252,1.0,True
FLCO,252,1.0,True
FLCV,252,1.0,True
FLD,252,1.0,True
FLDR,252,1.0,True
FLG,252,1.0,True
FLGB,252,1.0,True
FLGR,252,1.0,True
FLGT,252,1.0,True
FLGV,252,1.0,True
FLHY,252,1.0,True
FLIA,252,1.0,True
FLIN,252,1.0,True
FLJH,252,1.0,True
FLJP,252,1.0,True
FLKR,252,1.0,True
FLL,252,1.0,True
FLLA,252,1.0,True
FLMI,252,1.0,True
FLMX,252,1.0,True
FLN,252,1.0,True
FLNA,252,1.0,True
FLNC,252,1.0,True
FLO,252,1.0,True
FLOC,252,1.0,True
FLOT,252,1.0,True
FLQL,252,1.0,True
FLQM,252,1.0,True
FLQS,252,1.0,True
FLR,252,1.0,True
FLRG,252,1.0,True
FLRN,252,1.0,True
FLRT,252,1.0,True
FLS,252,1.0,True
FLSP,252,1.0,True
FLTB,252,1.0,True
FLTR,252,1.0,True
FLUD,252,1.0,True
FLUX,252,1.0,True
FLV,252,1.0,True
FLWS,252,1.0,True
FLX,252,1.0,True
FLXR,252,1.0,True
FLXS,252,1.0,True
FLY,162,0.6428571428571429,False
FLYE,252,1.0,True
FLYW,252,1.0,True
FLYX,252,1.0,True
FMAG,252,1.0,True
FMAO,252,1.0,True
FMAR,252,1.0,True
FMAT,252,1.0,True
FMAY,252,1.0,True
FMB,252,1.0,True
FMBH,252,1.0,True
FMC,252,1.0,True
FMDE,252,1.0,True
FMF,252,1.0,True
FMHI,252,1.0,True
FMN,252,1.0,True
FMNB,252,1.0,True
FMNY,252,1.0,True
FMS,252,1.0,True
FMUB,246,0.9761904761904762,True
FMX,252,1.0,True
FMY,252,1.0,True
FNB,252,1.0,True
FNCL,252,1.0,True
FND,252,1.0,True
FNDA,252,1.0,True
FNDB,252,1.0,True
FNDC,252,1.0,True
FNDE,252,1.0,True
FNDF,252,1.0,True
FNDX,252,1.0,True
FNF,252,1.0,True
FNGG,252,1.0,True
FNGS,252,1.0,True
FNGU,252,1.0,True
FNK,252,1.0,True
FNKO,252,1.0,True
FNLC,252,1.0,True
FNOV,252,1.0,True
FNUC,252,1.0,True
FNV,252,1.0,True
FNWB,252,1.0,True
FNWD,252,1.0,True
FNX,252,1.0,True
FNY,252,1.0,True
FOA,252,1.0,True
FOCT,252,1.0,True
FOR,252,1.0,True
FORM,252,1.0,True
FORR,252,1.0,True
FOSL,252,1.0,True
FOUR,252,1.0,True
FOX,252,1.0,True
FOXA,252,1.0,True
FOXF,252,1.0,True
FOXY,252,1.0,True
FPAG,252,1.0,True
FPE,252,1.0,True
FPEI,252,1.0,True
FPF,252,1.0,True
FPFD,252,1.0,True
FPH,252,1.0,True
FPI,252,1.0,True
FPRO,252,1.0,True
FPS,37,0.14682539682539683,False
FPURX,252,1.0,True
FPWR,252,1.0,True
FPX,252,1.0,True
FPXI,252,1.0,True
FQAL,252,1.0,True
FR,252,1.0,True
FRAF,252,1.0,True
FRBA,252,1.0,True
FRD,252,1.0,True
FRDM,252,1.0,True
FREL,252,1.0,True
FRHC,252,1.0,True
FRI,252,1.0,True
FRME,252,1.0,True
FRMI,124,0.49206349206349204,False
FRNW,252,1.0,True
FRPH,252,1.0,True
FRPT,252,1.0,True
FRSH,252,1.0,True
FRST,252,1.0,True
FRT,252,1.0,True
FRTY,252,1.0,True
FSBC,252,1.0,True
FSBW,252,1.0,True
FSCO,252,1.0,True
FSCS,252,1.0,True
FSEA,252,1.0,True
FSEC,252,1.0,True
FSEP,252,1.0,True
FSGS,252,1.0,True
FSI,252,1.0,True
FSIG,252,1.0,True
FSK,252,1.0,True
FSLR,252,1.0,True
FSLY,252,1.0,True
FSM,252,1.0,True
FSMB,252,1.0,True
FSMD,252,1.0,True
FSOL,90,0.35714285714285715,False
FSP,252,1.0,True
FSPSX,252,1.0,True
FSS,252,1.0,True
FSSL,93,0.36904761904761907,False
FSTA,252,1.0,True
FSTR,252,1.0,True
FSUN,252,1.0,True
FSV,252,1.0,True
FSZ,252,1.0,True
FT,252,1.0,True
FTA,252,1.0,True
FTAG,252,1.0,True
FTBD,252,1.0,True
FTC,252,1.0,True
FTCA,106,0.42063492063492064,False
FTCB,252,1.0,True
FTCI,252,1.0,True
FTCS,252,1.0,True
FTDR,252,1.0,True
FTDS,252,1.0,True
FTEC,252,1.0,True
FTEK,252,1.0,True
FTF,252,1.0,True
FTGC,252,1.0,True
FTGS,252,1.0,True
FTH,252,1.0,True
FTHI,252,1.0,True
FTHM,252,1.0,True
FTHY,252,1.0,True
FTK,252,1.0,True
FTLF,252,1.0,True
FTLS,252,1.0,True
FTMA,95,0.376984126984127,False
FTMH,106,0.42063492063492064,False
FTMN,96,0.38095238095238093,False
FTMS,106,0.42063492063492064,False
FTMU,106,0.42063492063492064,False
FTNJ,96,0.38095238095238093,False
FTNT,252,1.0,True
FTNY,106,0.42063492063492064,False
FTOH,96,0.38095238095238093,False
FTPA,96,0.38095238095238093,False
FTQI,252,1.0,True
FTRB,252,1.0,True
FTRE,252,1.0,True
FTRI,252,1.0,True
FTS,252,1.0,True
FTSD,252,1.0,True
FTSL,252,1.0,True
FTSM,252,1.0,True
FTV,252,1.0,True
FTWO,252,1.0,True
FTXG,252,1.0,True
FTXH,252,1.0,True
FTXL,252,1.0,True
FTXN,252,1.0,True
FTXO,252,1.0,True
FTXR,252,1.0,True
FUBO,252,1.0,True
FUL,252,1.0,True
FULC,252,1.0,True
FULT,252,1.0,True
FUMB,252,1.0,True
FUN,252,1.0,True
FUNC,252,1.0,True
FUND,252,1.0,True
FURY,252,1.0,True
FUSB,252,1.0,True
FUTU,252,1.0,True
FUTY,252,1.0,True
FV,252,1.0,True
FVAL,252,1.0,True
FVC,252,1.0,True
FVCB,252,1.0,True
FVD,252,1.0,True
FVR,252,1.0,True
FWD,252,1.0,True
FWDI,252,1.0,True
FWONA,252,1.0,True
FWONK,252,1.0,True
FWRD,252,1.0,True
FWRG,252,1.0,True
FXA,252,1.0,True
FXD,252,1.0,True
FXE,252,1.0,True
FXF,252,1.0,True
FXG,252,1.0,True
FXH,252,1.0,True
FXI,252,1.0,True
FXL,252,1.0,True
FXN,252,1.0,True
FXNC,252,1.0,True
FXO,252,1.0,True
FXR,252,1.0,True
FXU,252,1.0,True
FXY,252,1.0,True
FXZ,252,1.0,True
FYC,252,1.0,True
FYLD,252,1.0,True
FYT,252,1.0,True
FYX,252,1.0,True
GAA,252,1.0,True
GAB,252,1.0,True
GAB-R,0,0.0,False
GABC,252,1.0,True
GAIA,252,1.0,True
GAIN,252,1.0,True
GAL,252,1.0,True
GALT,252,1.0,True
GAM,252,1.0,True
GANX,252,1.0,True
GAP,252,1.0,True
GAPR,252,1.0,True
GARP,252,1.0,True
GATX,252,1.0,True
GAU,252,1.0,True
GAUG,252,1.0,True
GBAB,252,1.0,True
GBCI,252,1.0,True
GBDC,252,1.0,True
GBFH,252,1.0,True
GBIL,252,1.0,True
GBLI,252,1.0,True
GBTC,252,1.0,True
GBTG,252,1.0,True
GBUG,252,1.0,True
GBX,252,1.0,True
GCBC,252,1.0,True
GCC,252,1.0,True
GCMG,252,1.0,True
GCO,252,1.0,True
GCOR,252,1.0,True
GCOW,252,1.0,True
GCTS,252,1.0,True
GCV,252,1.0,True
GD,252,1.0,True
GDDY,252,1.0,True
GDE,252,1.0,True
GDEC,252,1.0,True
GDEN,0,0.0,False
GDIV,252,1.0,True
GDMN,252,1.0,True
GDO,252,1.0,True
GDOC,252,1.0,True
GDOG,86,0.3412698412698413,False
GDOT,252,1.0,True
GDRX,252,1.0,True
GDS,252,1.0,True
GDX,252,1.0,True
GDXD,252,1.0,True
GDXJ,252,1.0,True
GDXW,103,0.4087301587301587,False
GDXY,252,1.0,True
GDYN,252,1.0,True
GE,252,1.0,True
GEF,252,1.0,True
GEF/B,0,0.0,False
GEG,252,1.0,True
GEHC,252,1.0,True
GEL,252,1.0,True
GEM,252,1.0,True
GEMI,137,0.5436507936507936,False
GEN,252,1.0,True
GENB,22,0.0873015873015873,False
GENC,252,1.0,True
GENVR,237,0.9404761904761905,True
GEO,252,1.0,True
GEOS,252,1.0,True
GERN,252,1.0,True
GETY,252,1.0,True
GEV,252,1.0,True
GEVG,71,0.28174603174603174,False
GEVO,252,1.0,True
GEVX,181,0.7182539682539683,False
GEW,129,0.5119047619047619,False
GF,252,1.0,True
GFEB,252,1.0,True
GFF,252,1.0,True
GFI,252,1.0,True
GFL,252,1.0,True
GFLW,252,1.0,True
GFR,252,1.0,True
GGAL,252,1.0,True
GGB,252,1.0,True
GGG,252,1.0,True
GGLL,252,1.0,True
GGME,252,1.0,True
GGN,252,1.0,True
GGT,252,1.0,True
GGUS,252,1.0,True
GGZ,252,1.0,True
GH,252,1.0,True
GHC,252,1.0,True
GHG,252,1.0,True
GHI,252,1.0,True
GHM,252,1.0,True
GHY,252,1.0,True
GHYB,252,1.0,True
GHYG,252,1.0,True
GIB,252,1.0,True
GIC,252,1.0,True
GIGB,252,1.0,True
GII,252,1.0,True
GIII,252,1.0,True
GIL,252,1.0,True
GILD,252,1.0,True
GINN,252,1.0,True
GIS,252,1.0,True
GJAN,252,1.0,True
GJUL,252,1.0,True
GJUN,252,1.0,True
GKOS,252,1.0,True
GL,252,1.0,True
GLAD,252,1.0,True
GLD,252,1.0,True
GLDD,0,0.0,False
GLDG,252,1.0,True
GLDM,252,1.0,True
GLGG,152,0.6031746031746031,False
GLIBA,181,0.7182539682539683,False
GLIBK,181,0.7182539682539683,False
GLIN,252,1.0,True
GLL,252,1.0,True
GLNK,252,1.0,True
GLO,252,1.0,True
GLOF,252,1.0,True
GLOO,90,0.35714285714285715,False
GLOW,252,1.0,True
GLP,252,1.0,True
GLPI,252,1.0,True
GLRY,252,1.0,True
GLSI,252,1.0,True
GLTR,252,1.0,True
GLU,252,1.0,True
GLUE,252,1.0,True
GLV,252,1.0,True
GLW,252,1.0,True
GLXY,218,0.8650793650793651,False
GM,252,1.0,True
GMAB,252,1.0,True
GMAR,252,1.0,True
GMAY,252,1.0,True
GME,252,1.0,True
GME/WS,0,0.0,False
GMED,252,1.0,True
GMEU,234,0.9285714285714286,True
GMF,252,1.0,True
GMOM,252,1.0,True
GNE,252,1.0,True
GNL,252,1.0,True
GNLX,252,1.0,True
GNMA,252,1.0,True
GNOM,252,1.0,True
GNOV,252,1.0,True
GNR,252,1.0,True
GNRC,252,1.0,True
GNSS,252,1.0,True
GNT,252,1.0,True
GNTX,252,1.0,True
GNW,252,1.0,True
GO,252,1.0,True
GOAU,252,1.0,True
GOCT,252,1.0,True
GOEX,252,1.0,True
GOF,252,1.0,True
GOGO,252,1.0,True
GOLD,252,1.0,True
GOLF,252,1.0,True
GOLY,252,1.0,True
GOOD,252,1.0,True
GOOG,252,1.0,True
GOOGL,252,1.0,True
GOOP,252,1.0,True
GOOS,252,1.0,True
GOOW,172,0.6825396825396826,False
GOP,252,1.0,True
GOSS,252,1.0,True
GOTU,252,1.0,True
GOVI,252,1.0,True
GOVT,252,1.0,True
GOVZUSD,0,0.0,False
GPC,252,1.0,True
GPCR,252,1.0,True
GPGI,252,1.0,True
GPI,252,1.0,True
GPIQ,252,1.0,True
GPIX,252,1.0,True
GPK,252,1.0,True
GPMT,252,1.0,True
GPN,252,1.0,True
GPOR,252,1.0,True
GPRE,252,1.0,True
GPRO,252,1.0,True
GPT,252,1.0,True
GPZ,205,0.8134920634920635,False
GQGU,180,0.7142857142857143,False
GQI,252,1.0,True
GRAL,252,1.0,True
GRBK,252,1.0,True
GRC,252,1.0,True
GRCE,252,1.0,True
GRDN,252,1.0,True
GRDX,252,1.0,True
GREK,252,1.0,True
GRFS,252,1.0,True
GRID,252,1.0,True
GRIN,191,0.7579365079365079,False
GRNB,252,1.0,True
GRND,252,1.0,True
GRNT,252,1.0,True
GRNY,252,1.0,True
GRO,252,1.0,True
GROV,252,1.0,True
GROW,252,1.0,True
GROY,252,1.0,True
GRPM,252,1.0,True
GRPN,252,1.0,True
GRVY,252,1.0,True
GRW,252,1.0,True
GRWG,252,1.0,True
GRX,252,1.0,True
GS,252,1.0,True
GSAT,252,1.0,True
GSBC,252,1.0,True
GSBD,252,1.0,True
GSEP,252,1.0,True
GSEU,252,1.0,True
GSEW,252,1.0,True
GSG,252,1.0,True
GSGO,91,0.3611111111111111,False
GSHD,252,1.0,True
GSIE,252,1.0,True
GSIT,252,1.0,True
GSK,252,1.0,True
GSLC,252,1.0,True
GSOL,252,1.0,True
GSSC,252,1.0,True
GSST,252,1.0,True
GSUS,252,1.0,True
GSWO,252,1.0,True
GSY,252,1.0,True
GT,252,1.0,True
GTE,252,1.0,True
GTEK,252,1.0,True
GTIM,252,1.0,True
GTIP,252,1.0,True
GTLB,252,1.0,True
GTM,252,1.0,True
GTN,252,1.0,True
GTN/A,0,0.0,False
GTO,252,1.0,True
GTOP,77,0.3055555555555556,False
GTX,252,1.0,True
GTY,252,1.0,True
GUG,252,1.0,True
GUNR,252,1.0,True
GURU,252,1.0,True
GUSE,91,0.3611111111111111,False
GUSH,252,1.0,True
GUT,252,1.0,True
GUTS,252,1.0,True
GVA,252,1.0,True
GVAL,252,1.0,True
GVI,252,1.0,True
GVIP,252,1.0,True
GVUS,252,1.0,True
GWAV,252,1.0,True
GWH,252,1.0,True
GWRE,252,1.0,True
GWRS,252,1.0,True
GWW,252,1.0,True
GWX,252,1.0,True
GXAI,252,1.0,True
GXO,252,1.0,True
GYLD,252,1.0,True
GYRE,252,1.0,True
GYRO,252,1.0,True
H,252,1.0,True
HA7,0,0.0,False
HACK,252,1.0,True
HAE,252,1.0,True
HAFC,252,1.0,True
HAIL,252,1.0,True
HAIN,252,1.0,True
HAL,252,1.0,True
HALO,252,1.0,True
HAP,252,1.0,True
HAPI,252,1.0,True
HAPN,252,1.0,True
HARD,252,1.0,True
HAS,252,1.0,True
HASI,252,1.0,True
HAUZ,252,1.0,True
HAWX,252,1.0,True
HAYW,252,1.0,True
HBAN,252,1.0,True
HBB,252,1.0,True
HBCP,252,1.0,True
HBIO,252,1.0,True
HBM,252,1.0,True
HBNC,252,1.0,True
HBR,105,0.4166666666666667,False
HBT,252,1.0,True
HCA,252,1.0,True
HCAT,252,1.0,True
HCC,252,1.0,True
HCI,252,1.0,True
HCKT,252,1.0,True
HCM,252,1.0,True
HCMT,252,1.0,True
HCRB,252,1.0,True
HCSG,252,1.0,True
HD,252,1.0,True
HDB,252,1.0,True
HDEF,252,1.0,True
HDG,252,1.0,True
HDGE,252,1.0,True
HDPSX,0,0.0,False
HDSN,252,1.0,True
HDUS,252,1.0,True
HDV,252,1.0,True
HE,252,1.0,True
HEAL,252,1.0,True
HEDG,116,0.4603174603174603,False
HEDJ,252,1.0,True
HEEM,252,1.0,True
HEFA,252,1.0,True
HEFT,87,0.34523809523809523,False
HEGD,252,1.0,True
HEI,252,1.0,True
HEI/A,0,0.0,False
HELO,252,1.0,True
HEQ,252,1.0,True
HEQT,252,1.0,True
HERD,252,1.0,True
HERE,252,1.0,True
HERO,252,1.0,True
HESM,252,1.0,True
HEWJ,252,1.0,True
HEZU,252,1.0,True
HFBL,252,1.0,True
HFFG,252,1.0,True
HFGO,252,1.0,True
HFRO,252,1.0,True
HFSI,252,1.0,True
HFWA,252,1.0,True
HFXI,252,1.0,True
HGBL,252,1.0,True
HGER,252,1.0,True
HGLB,252,1.0,True
HGRO,201,0.7976190476190477,False
HGTY,252,1.0,True
HGV,252,1.0,True
HHH,252,1.0,True
HHS,252,1.0,True
HIBL,252,1.0,True
HIBS,252,1.0,True
HIDV,252,1.0,True
HIFS,252,1.0,True
HIG,252,1.0,True
HIGH,252,1.0,True
HII,252,1.0,True
HIMS,252,1.0,True
HIMU,252,1.0,True
HIMX,252,1.0,True
HIMZ,252,1.0,True
HIO,252,1.0,True
HIPO,252,1.0,True
HIPS,252,1.0,True
HISF,252,1.0,True
HITI,252,1.0,True
HIVE,252,1.0,True
HIW,252,1.0,True
HIX,252,1.0,True
HKD,252,1.0,True
HL,252,1.0,True
HLAL,252,1.0,True
HLI,252,1.0,True
HLIO,252,1.0,True
HLIT,252,1.0,True
HLLY,252,1.0,True
HLMN,252,1.0,True
HLN,252,1.0,True
HLNE,252,1.0,True
HLT,252,1.0,True
HLX,252,1.0,True
HMC,252,1.0,True
HMN,252,1.0,True
HMOP,252,1.0,True
HMY,252,1.0,True
HNDL,252,1.0,True
HNGE,214,0.8492063492063492,False
HNI,252,1.0,True
HNNA,252,1.0,True
HNRG,252,1.0,True
HNST,252,1.0,True
HNVR,252,1.0,True
HO1,0,0.0,False
HODL,252,1.0,True
HOFT,252,1.0,True
HOG,252,1.0,True
HOLA,180,0.7142857142857143,False
HOLD,157,0.623015873015873,False
HOMB,252,1.0,True
HONGBP,0,0.0,False
HOOD,252,1.0,True
HOOG,252,1.0,True
HOOW,196,0.7777777777777778,False
HOOY,224,0.8888888888888888,False
HOPE,252,1.0,True
HOV,252,1.0,True
HOVR,252,1.0,True
HOWL,252,1.0,True
HP,252,1.0,True
HPE,252,1.0,True
HPF,252,1.0,True
HPI,252,1.0,True
HPK,252,1.0,True
HPP,252,1.0,True
HPQ,252,1.0,True
HPS,252,1.0,True
HQH,252,1.0,True
HQI,252,1.0,True
HQL,252,1.0,True
HQY,252,1.0,True
HR,252,1.0,True
HRB,252,1.0,True
HRI,252,1.0,True
HRL,252,1.0,True
HRMY,252,1.0,True
HROW,252,1.0,True
HRTG,252,1.0,True
HRTS,252,1.0,True
HRTX,252,1.0,True
HRZN,252,1.0,True
HSAI,252,1.0,True
HSBC,252,1.0,True
HSCZ,252,1.0,True
HSDT,252,1.0,True
HSIC,252,1.0,True
HSLV,14,0.05555555555555555,False
HST,252,1.0,True
HSTM,252,1.0,True
HSY,252,1.0,True
HTAB,252,1.0,True
HTB,252,1.0,True
HTD,252,1.0,True
HTEC,252,1.0,True
HTFL,160,0.6349206349206349,False
HTGC,252,1.0,True
HTH,252,1.0,True
HTHT,252,1.0,True
HTLD,252,1.0,True
HTO,252,1.0,True
HTRB,252,1.0,True
HTT,252,1.0,True
HTZ,252,1.0,True
HTZWW,0,0.0,False
HUBB,252,1.0,True
HUBG,252,1.0,True
HUBS,252,1.0,True
HUM,252,1.0,True
HUMA,252,1.0,True
HUMN,191,0.7579365079365079,False
HUN,252,1.0,True
HURA,252,1.0,True
HURC,252,1.0,True
HURN,252,1.0,True
HUSV,252,1.0,True
HUT,252,1.0,True
HUYA,252,1.0,True
HVAC,252,1.0,True
HVT,252,1.0,True
HWBK,252,1.0,True
HWC,252,1.0,True
HWKN,252,1.0,True
HWM,252,1.0,True
HXL,252,1.0,True
HY,252,1.0,True
HYBB,252,1.0,True
HYBI,252,1.0,True
HYBL,252,1.0,True
HYD,252,1.0,True
HYDB,252,1.0,True
HYDR,252,1.0,True
HYEM,252,1.0,True
HYFI,252,1.0,True
HYFM,252,1.0,True
HYFT,252,1.0,True
HYG,252,1.0,True
HYGH,252,1.0,True
HYGV,252,1.0,True
HYGW,252,1.0,True
HYHG,252,1.0,True
HYI,252,1.0,True
HYLB,252,1.0,True
HYLN,252,1.0,True
HYLS,252,1.0,True
HYMB,252,1.0,True
HYMC,252,1.0,True
HYNE,79,0.3134920634920635,False
HYPD,252,1.0,True
HYPR,252,1.0,True
HYS,252,1.0,True
HYSA,252,1.0,True
HYT,252,1.0,True
HYTR,252,1.0,True
HYXF,252,1.0,True
HYZD,252,1.0,True
HZO,252,1.0,True
IA,252,1.0,True
IAE,252,1.0,True
IAF,252,1.0,True
IAG,252,1.0,True
IAGG,252,1.0,True
IAI,252,1.0,True
IAK,252,1.0,True
IAPR,252,1.0,True
IART,252,1.0,True
IAT,252,1.0,True
IAU,252,1.0,True
IAUI,205,0.8134920634920635,False
IAUM,252,1.0,True
IAUX,252,1.0,True
IBB,252,1.0,True
IBBQ,252,1.0,True
IBCA,252,1.0,True
IBCP,252,1.0,True
IBD,252,1.0,True
IBDR,252,1.0,True
IBDS,252,1.0,True
IBDT,252,1.0,True
IBDU,252,1.0,True
IBDV,252,1.0,True
IBDW,252,1.0,True
IBDX,252,1.0,True
IBDY,252,1.0,True
IBDZ,252,1.0,True
IBGB,252,1.0,True
IBGK,252,1.0,True
IBGL,245,0.9722222222222222,True
IBHF,252,1.0,True
IBHG,252,1.0,True
IBHH,252,1.0,True
IBHI,252,1.0,True
IBHJ,252,1.0,True
IBHK,252,1.0,True
IBIC,252,1.0,True
IBID,252,1.0,True
IBIE,252,1.0,True
IBIF,252,1.0,True
IBIG,252,1.0,True
IBIH,252,1.0,True
IBII,252,1.0,True
IBIJ,252,1.0,True
IBIK,252,1.0,True
IBIL,252,1.0,True
IBIT,252,1.0,True
IBKR,252,1.0,True
IBLC,252,1.0,True
IBM,252,1.0,True
IBMO,252,1.0,True
IBMP,252,1.0,True
IBMQ,252,1.0,True
IBMR,252,1.0,True
IBMS,252,1.0,True
IBMT,252,1.0,True
IBN,252,1.0,True
IBND,252,1.0,True
IBO,252,1.0,True
IBOC,252,1.0,True
IBP,252,1.0,True
IBRN,252,1.0,True
IBRX,252,1.0,True
IBTA,252,1.0,True
IBTG,252,1.0,True
IBTH,252,1.0,True
IBTI,252,1.0,True
IBTJ,252,1.0,True
IBTK,252,1.0,True
IBTL,252,1.0,True
IBTM,252,1.0,True
IBTO,252,1.0,True
IBTP,252,1.0,True
IBTQ,252,1.0,True
IBUF,252,1.0,True
IBUY,252,1.0,True
ICAP,252,1.0,True
ICCC,252,1.0,True
ICE,252,1.0,True
ICF,252,1.0,True
ICFI,252,1.0,True
ICLN,252,1.0,True
ICMB,252,1.0,True
ICOP,252,1.0,True
ICOW,252,1.0,True
ICSH,252,1.0,True
ICU,252,1.0,True
ICUI,252,1.0,True
ICVT,252,1.0,True
IDA,252,1.0,True
IDCC,252,1.0,True
IDE,252,1.0,True
IDEF,215,0.8531746031746031,False
IDEQ,222,0.8809523809523809,False
IDEV,252,1.0,True
IDGT,252,1.0,True
IDHQ,252,1.0,True
IDLV,252,1.0,True
IDMO,252,1.0,True
IDN,252,1.0,True
IDNA,252,1.0,True
IDOG,252,1.0,True
IDR,252,1.0,True
IDRV,252,1.0,True
IDT,252,1.0,True
IDU,252,1.0,True
IDV,252,1.0,True
IDVO,252,1.0,True
IDXX,252,1.0,True
IDYA,252,1.0,True
IE,252,1.0,True
IEF,252,1.0,True
IEFA,252,1.0,True
IEI,252,1.0,True
IEMG,252,1.0,True
IEO,252,1.0,True
IEP,252,1.0,True
IESC,252,1.0,True
IETC,252,1.0,True
IEUR,252,1.0,True
IEUS,252,1.0,True
IEV,252,1.0,True
IEX,252,1.0,True
IEZ,252,1.0,True
IFEB,252,1.0,True
IFF,252,1.0,True
IFGL,252,1.0,True
IFLN,252,1.0,True
IFLO,191,0.7579365079365079,False
IFLR,88,0.3492063492063492,False
IFN,252,1.0,True
IFRA,252,1.0,True
IFV,252,1.0,True
IG,252,1.0,True
IGA,252,1.0,True
IGBH,252,1.0,True
IGC,252,1.0,True
IGE,252,1.0,True
IGEB,252,1.0,True
IGF,252,1.0,True
IGGY,133,0.5277777777777778,False
IGHG,252,1.0,True
IGI,252,1.0,True
IGIB,252,1.0,True
IGLB,252,1.0,True
IGLD,252,1.0,True
IGM,252,1.0,True
IGOV,252,1.0,True
IGPT,252,1.0,True
IGR,252,1.0,True
IGRO,252,1.0,True
IGSB,252,1.0,True
IGV,252,1.0,True
IHAK,252,1.0,True
IHD,252,1.0,True
IHDG,252,1.0,True
